epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_loss
0,,959,,1.0593286752700806,
,0.0001,969,,,
0,,969,,1.0667974948883057,
,0.0001,979,,,
0,,979,,1.0659797191619873,
,0.0001,989,,,
0,,989,,1.0582408905029297,
,0.0001,999,,,
0,,999,,1.0673503875732422,
,0.0001,1009,,,
0,,1009,,1.062290072441101,
,0.0001,1019,,,
0,,1019,,1.0631272792816162,
,0.0001,1029,,,
0,,1029,,1.0753791332244873,
,0.0001,1039,,,
0,,1039,,1.0748919248580933,
,0.0001,1049,,,
0,,1049,,1.0587807893753052,
,0.0001,1059,,,
0,,1059,,1.0724091529846191,
,0.0001,1069,,,
0,,1069,,1.0605874061584473,
,0.0001,1079,,,
0,,1079,,1.0733946561813354,
,0.0001,1089,,,
0,,1089,,1.0672588348388672,
,0.0001,1099,,,
0,,1099,,1.0672179460525513,
,0.0001,1109,,,
0,,1109,,1.080459713935852,
,0.0001,1119,,,
0,,1119,,1.0708624124526978,
,0.0001,1129,,,
0,,1129,,1.078019380569458,
,0.0001,1139,,,
0,,1139,,1.0618979930877686,
,0.0001,1149,,,
0,,1149,,1.0699251890182495,
,0.0001,1159,,,
0,,1159,,1.0679125785827637,
,0.0001,1169,,,
0,,1169,,1.078719139099121,
,0.0001,1179,,,
0,,1179,,1.0708836317062378,
,0.0001,1189,,,
0,,1189,,1.0615735054016113,
,0.0001,1199,,,
0,,1199,,1.0656988620758057,
,0.0001,1209,,,
0,,1209,,1.0802724361419678,
,0.0001,1219,,,
0,,1219,,1.0647530555725098,
,0.0001,1229,,,
0,,1229,,1.0657931566238403,
0,,1229,,,1.069046139717102
0,,1229,1.0833500623703003,,
,0.0001,1239,,,
1,,1239,,1.0632048845291138,
,0.0001,1249,,,
1,,1249,,1.0675352811813354,
,0.0001,1259,,,
1,,1259,,1.0639578104019165,
,0.0001,1269,,,
1,,1269,,1.0553169250488281,
,0.0001,1279,,,
1,,1279,,1.0683315992355347,
,0.0001,1289,,,
1,,1289,,1.0632803440093994,
,0.0001,1299,,,
1,,1299,,1.0618818998336792,
,0.0001,1309,,,
1,,1309,,1.0537221431732178,
,0.0001,1319,,,
1,,1319,,1.0689265727996826,
,0.0001,1329,,,
1,,1329,,1.064617395401001,
,0.0001,1339,,,
1,,1339,,1.0702718496322632,
,0.0001,1349,,,
1,,1349,,1.076042890548706,
,0.0001,1359,,,
1,,1359,,1.062084674835205,
,0.0001,1369,,,
1,,1369,,1.064479947090149,
,0.0001,1379,,,
1,,1379,,1.0691444873809814,
,0.0001,1389,,,
1,,1389,,1.0557671785354614,
,0.0001,1399,,,
1,,1399,,1.0745978355407715,
,0.0001,1409,,,
1,,1409,,1.0586727857589722,
,0.0001,1419,,,
1,,1419,,1.0622150897979736,
,0.0001,1429,,,
1,,1429,,1.0608060359954834,
,0.0001,1439,,,
1,,1439,,1.0636088848114014,
,0.0001,1449,,,
1,,1449,,1.054291844367981,
,0.0001,1459,,,
1,,1459,,1.067747712135315,
,0.0001,1469,,,
1,,1469,,1.054203748703003,
,0.0001,1479,,,
1,,1479,,1.0677310228347778,
,0.0001,1489,,,
1,,1489,,1.0813709497451782,
,0.0001,1499,,,
1,,1499,,1.0626543760299683,
,0.0001,1509,,,
1,,1509,,1.0779417753219604,
,0.0001,1519,,,
1,,1519,,1.0643861293792725,
,0.0001,1529,,,
1,,1529,,1.060950756072998,
,0.0001,1539,,,
1,,1539,,1.0617578029632568,
,0.0001,1549,,,
1,,1549,,1.0611422061920166,
,0.0001,1559,,,
1,,1559,,1.066582441329956,
,0.0001,1569,,,
1,,1569,,1.0616850852966309,
,0.0001,1579,,,
1,,1579,,1.059694766998291,
,0.0001,1589,,,
1,,1589,,1.053850769996643,
,0.0001,1599,,,
1,,1599,,1.0830268859863281,
,0.0001,1609,,,
1,,1609,,1.0654752254486084,
,0.0001,1619,,,
1,,1619,,1.063288688659668,
,0.0001,1629,,,
1,,1629,,1.07282555103302,
,0.0001,1639,,,
1,,1639,,1.074879765510559,
,0.0001,1649,,,
1,,1649,,1.0653622150421143,
,0.0001,1659,,,
1,,1659,,1.0918203592300415,
,0.0001,1669,,,
1,,1669,,1.0702335834503174,
,0.0001,1679,,,
1,,1679,,1.0592097043991089,
,0.0001,1689,,,
1,,1689,,1.062246561050415,
,0.0001,1699,,,
1,,1699,,1.0763951539993286,
,0.0001,1709,,,
1,,1709,,1.058897614479065,
,0.0001,1719,,,
1,,1719,,1.0632853507995605,
,0.0001,1729,,,
1,,1729,,1.0609184503555298,
,0.0001,1739,,,
1,,1739,,1.0669828653335571,
,0.0001,1749,,,
1,,1749,,1.0722342729568481,
,0.0001,1759,,,
1,,1759,,1.0637760162353516,
,0.0001,1769,,,
1,,1769,,1.0721427202224731,
,0.0001,1779,,,
1,,1779,,1.0674232244491577,
,0.0001,1789,,,
1,,1789,,1.0654833316802979,
,0.0001,1799,,,
1,,1799,,1.0615347623825073,
,0.0001,1809,,,
1,,1809,,1.0639960765838623,
,0.0001,1819,,,
1,,1819,,1.074051022529602,
,0.0001,1829,,,
1,,1829,,1.061321496963501,
,0.0001,1839,,,
1,,1839,,1.0661005973815918,
,0.0001,1849,,,
1,,1849,,1.0644071102142334,
,0.0001,1859,,,
1,,1859,,1.0745470523834229,
,0.0001,1869,,,
1,,1869,,1.0555862188339233,
,0.0001,1879,,,
1,,1879,,1.0586172342300415,
,0.0001,1889,,,
1,,1889,,1.064030647277832,
,0.0001,1899,,,
1,,1899,,1.0657503604888916,
,0.0001,1909,,,
1,,1909,,1.059016227722168,
,0.0001,1919,,,
1,,1919,,1.0602525472640991,
,0.0001,1929,,,
1,,1929,,1.064194679260254,
,0.0001,1939,,,
1,,1939,,1.0593065023422241,
,0.0001,1949,,,
1,,1949,,1.0632414817810059,
,0.0001,1959,,,
1,,1959,,1.0715609788894653,
,0.0001,1969,,,
1,,1969,,1.0734630823135376,
,0.0001,1979,,,
1,,1979,,1.051429033279419,
,0.0001,1989,,,
1,,1989,,1.059300184249878,
,0.0001,1999,,,
1,,1999,,1.0641571283340454,
,0.0001,2009,,,
1,,2009,,1.0579627752304077,
,0.0001,2019,,,
1,,2019,,1.0623388290405273,
,0.0001,2029,,,
1,,2029,,1.0630505084991455,
,0.0001,2039,,,
1,,2039,,1.0663909912109375,
,0.0001,2049,,,
1,,2049,,1.0665159225463867,
,0.0001,2059,,,
1,,2059,,1.0685451030731201,
,0.0001,2069,,,
1,,2069,,1.065596342086792,
,0.0001,2079,,,
1,,2079,,1.070361614227295,
,0.0001,2089,,,
1,,2089,,1.0581376552581787,
,0.0001,2099,,,
1,,2099,,1.0600749254226685,
,0.0001,2109,,,
1,,2109,,1.0680062770843506,
,0.0001,2119,,,
1,,2119,,1.0583430528640747,
,0.0001,2129,,,
1,,2129,,1.0631589889526367,
,0.0001,2139,,,
1,,2139,,1.0610408782958984,
,0.0001,2149,,,
1,,2149,,1.0572052001953125,
,0.0001,2159,,,
1,,2159,,1.0538661479949951,
,0.0001,2169,,,
1,,2169,,1.0614186525344849,
,0.0001,2179,,,
1,,2179,,1.0518128871917725,
,0.0001,2189,,,
1,,2189,,1.0623482465744019,
,0.0001,2199,,,
1,,2199,,1.0670268535614014,
,0.0001,2209,,,
1,,2209,,1.0613411664962769,
,0.0001,2219,,,
1,,2219,,1.0612608194351196,
,0.0001,2229,,,
1,,2229,,1.05221426486969,
,0.0001,2239,,,
1,,2239,,1.0573651790618896,
,0.0001,2249,,,
1,,2249,,1.0589081048965454,
,0.0001,2259,,,
1,,2259,,1.065218210220337,
,0.0001,2269,,,
1,,2269,,1.062981367111206,
,0.0001,2279,,,
1,,2279,,1.060445785522461,
,0.0001,2289,,,
1,,2289,,1.0892313718795776,
,0.0001,2299,,,
1,,2299,,1.0594117641448975,
,0.0001,2309,,,
1,,2309,,1.0594919919967651,
,0.0001,2319,,,
1,,2319,,1.0616081953048706,
,0.0001,2329,,,
1,,2329,,1.064198613166809,
,0.0001,2339,,,
1,,2339,,1.0604171752929688,
,0.0001,2349,,,
1,,2349,,1.0557047128677368,
,0.0001,2359,,,
1,,2359,,1.0717722177505493,
,0.0001,2369,,,
1,,2369,,1.0672049522399902,
,0.0001,2379,,,
1,,2379,,1.060246229171753,
,0.0001,2389,,,
1,,2389,,1.0705149173736572,
,0.0001,2399,,,
1,,2399,,1.0629940032958984,
,0.0001,2409,,,
1,,2409,,1.0665593147277832,
,0.0001,2419,,,
1,,2419,,1.0536980628967285,
,0.0001,2429,,,
1,,2429,,1.0696147680282593,
,0.0001,2439,,,
1,,2439,,1.059647560119629,
,0.0001,2449,,,
1,,2449,,1.0636184215545654,
,0.0001,2459,,,
1,,2459,,1.0629159212112427,
1,,2459,,,1.0621471405029297
1,,2459,1.0644500255584717,,
,0.0001,2469,,,
2,,2469,,1.0644798278808594,
,0.0001,2479,,,
2,,2479,,1.0517860651016235,
,0.0001,2489,,,
2,,2489,,1.0672607421875,
,0.0001,2499,,,
2,,2499,,1.0639392137527466,
,0.0001,2509,,,
2,,2509,,1.0639742612838745,
,0.0001,2519,,,
2,,2519,,1.0778071880340576,
,0.0001,2529,,,
2,,2529,,1.0603818893432617,
,0.0001,2539,,,
2,,2539,,1.0675160884857178,
,0.0001,2549,,,
2,,2549,,1.0632271766662598,
,0.0001,2559,,,
2,,2559,,1.0636039972305298,
,0.0001,2569,,,
2,,2569,,1.066802740097046,
,0.0001,2579,,,
2,,2579,,1.0715597867965698,
,0.0001,2589,,,
2,,2589,,1.0627614259719849,
,0.0001,2599,,,
2,,2599,,1.0558950901031494,
,0.0001,2609,,,
2,,2609,,1.05959951877594,
,0.0001,2619,,,
2,,2619,,1.0685834884643555,
,0.0001,2629,,,
2,,2629,,1.071357011795044,
,0.0001,2639,,,
2,,2639,,1.0637807846069336,
,0.0001,2649,,,
2,,2649,,1.0647649765014648,
,0.0001,2659,,,
2,,2659,,1.0628235340118408,
,0.0001,2669,,,
2,,2669,,1.0739952325820923,
,0.0001,2679,,,
2,,2679,,1.058928370475769,
,0.0001,2689,,,
2,,2689,,1.0589630603790283,
,0.0001,2699,,,
2,,2699,,1.0587366819381714,
,0.0001,2709,,,
2,,2709,,1.0686277151107788,
,0.0001,2719,,,
2,,2719,,1.0516815185546875,
,0.0001,2729,,,
2,,2729,,1.0581822395324707,
,0.0001,2739,,,
2,,2739,,1.0638787746429443,
,0.0001,2749,,,
2,,2749,,1.0634841918945312,
,0.0001,2759,,,
2,,2759,,1.0617777109146118,
,0.0001,2769,,,
2,,2769,,1.0547548532485962,
,0.0001,2779,,,
2,,2779,,1.0579806566238403,
,0.0001,2789,,,
2,,2789,,1.066577672958374,
,0.0001,2799,,,
2,,2799,,1.052714467048645,
,0.0001,2809,,,
2,,2809,,1.0704296827316284,
,0.0001,2819,,,
2,,2819,,1.0625067949295044,
,0.0001,2829,,,
2,,2829,,1.05916166305542,
,0.0001,2839,,,
2,,2839,,1.0560046434402466,
,0.0001,2849,,,
2,,2849,,1.0591689348220825,
,0.0001,2859,,,
2,,2859,,1.0525920391082764,
,0.0001,2869,,,
2,,2869,,1.056380271911621,
,0.0001,2879,,,
2,,2879,,1.0523866415023804,
,0.0001,2889,,,
2,,2889,,1.057513952255249,
,0.0001,2899,,,
2,,2899,,1.0629788637161255,
,0.0001,2909,,,
2,,2909,,1.0761797428131104,
,0.0001,2919,,,
2,,2919,,1.0654258728027344,
,0.0001,2929,,,
2,,2929,,1.0629912614822388,
,0.0001,2939,,,
2,,2939,,1.0662399530410767,
,0.0001,2949,,,
2,,2949,,1.0695924758911133,
,0.0001,2959,,,
2,,2959,,1.0536407232284546,
,0.0001,2969,,,
2,,2969,,1.0631846189498901,
,0.0001,2979,,,
2,,2979,,1.0687214136123657,
,0.0001,2989,,,
2,,2989,,1.0765389204025269,
,0.0001,2999,,,
2,,2999,,1.05881929397583,
,0.0001,3009,,,
2,,3009,,1.054645299911499,
,0.0001,3019,,,
2,,3019,,1.0691999197006226,
,0.0001,3029,,,
2,,3029,,1.0638920068740845,
,0.0001,3039,,,
2,,3039,,1.0644783973693848,
,0.0001,3049,,,
2,,3049,,1.0538969039916992,
,0.0001,3059,,,
2,,3059,,1.0551146268844604,
,0.0001,3069,,,
2,,3069,,1.0707423686981201,
,0.0001,3079,,,
2,,3079,,1.0638055801391602,
,0.0001,3089,,,
2,,3089,,1.0561411380767822,
,0.0001,3099,,,
2,,3099,,1.0609793663024902,
,0.0001,3109,,,
2,,3109,,1.0602079629898071,
,0.0001,3119,,,
2,,3119,,1.0696898698806763,
,0.0001,3129,,,
2,,3129,,1.0667757987976074,
,0.0001,3139,,,
2,,3139,,1.0650383234024048,
,0.0001,3149,,,
2,,3149,,1.0639995336532593,
,0.0001,3159,,,
2,,3159,,1.0571800470352173,
,0.0001,3169,,,
2,,3169,,1.0572333335876465,
,0.0001,3179,,,
2,,3179,,1.056127667427063,
,0.0001,3189,,,
2,,3189,,1.0660946369171143,
,0.0001,3199,,,
2,,3199,,1.0542266368865967,
,0.0001,3209,,,
2,,3209,,1.059167504310608,
,0.0001,3219,,,
2,,3219,,1.064665675163269,
,0.0001,3229,,,
2,,3229,,1.0510083436965942,
,0.0001,3239,,,
2,,3239,,1.0520480871200562,
,0.0001,3249,,,
2,,3249,,1.064421534538269,
,0.0001,3259,,,
2,,3259,,1.0602117776870728,
,0.0001,3269,,,
2,,3269,,1.0536514520645142,
,0.0001,3279,,,
2,,3279,,1.0601059198379517,
,0.0001,3289,,,
2,,3289,,1.0538620948791504,
,0.0001,3299,,,
2,,3299,,1.053969383239746,
,0.0001,3309,,,
2,,3309,,1.0608556270599365,
,0.0001,3319,,,
2,,3319,,1.051048755645752,
,0.0001,3329,,,
2,,3329,,1.0517288446426392,
,0.0001,3339,,,
2,,3339,,1.0617780685424805,
,0.0001,3349,,,
2,,3349,,1.0558723211288452,
,0.0001,3359,,,
2,,3359,,1.0462243556976318,
,0.0001,3369,,,
2,,3369,,1.059198021888733,
,0.0001,3379,,,
2,,3379,,1.0681812763214111,
,0.0001,3389,,,
2,,3389,,1.0554083585739136,
,0.0001,3399,,,
2,,3399,,1.0516014099121094,
,0.0001,3409,,,
2,,3409,,1.0604264736175537,
,0.0001,3419,,,
2,,3419,,1.0545401573181152,
,0.0001,3429,,,
2,,3429,,1.0568139553070068,
,0.0001,3439,,,
2,,3439,,1.0627721548080444,
,0.0001,3449,,,
2,,3449,,1.058107852935791,
,0.0001,3459,,,
2,,3459,,1.0659937858581543,
,0.0001,3469,,,
2,,3469,,1.0553721189498901,
,0.0001,3479,,,
2,,3479,,1.0519529581069946,
,0.0001,3489,,,
2,,3489,,1.051315188407898,
,0.0001,3499,,,
2,,3499,,1.0570213794708252,
,0.0001,3509,,,
2,,3509,,1.067838191986084,
,0.0001,3519,,,
2,,3519,,1.055456280708313,
,0.0001,3529,,,
2,,3529,,1.0590976476669312,
,0.0001,3539,,,
2,,3539,,1.059997797012329,
,0.0001,3549,,,
2,,3549,,1.0573631525039673,
,0.0001,3559,,,
2,,3559,,1.0648492574691772,
,0.0001,3569,,,
2,,3569,,1.05441153049469,
,0.0001,3579,,,
2,,3579,,1.0702568292617798,
,0.0001,3589,,,
2,,3589,,1.0543235540390015,
,0.0001,3599,,,
2,,3599,,1.0736945867538452,
,0.0001,3609,,,
2,,3609,,1.059765338897705,
,0.0001,3619,,,
2,,3619,,1.0557506084442139,
,0.0001,3629,,,
2,,3629,,1.0464527606964111,
,0.0001,3639,,,
2,,3639,,1.058342456817627,
,0.0001,3649,,,
2,,3649,,1.057592749595642,
,0.0001,3659,,,
2,,3659,,1.0657553672790527,
,0.0001,3669,,,
2,,3669,,1.0570080280303955,
,0.0001,3679,,,
2,,3679,,1.054634928703308,
,0.0001,3689,,,
2,,3689,,1.0546410083770752,
2,,3689,,,1.0581413507461548
2,,3689,1.0590481758117676,,
,0.0001,3699,,,
3,,3699,,1.066564679145813,
,0.0001,3709,,,
3,,3709,,1.0528020858764648,
,0.0001,3719,,,
3,,3719,,1.0614137649536133,
,0.0001,3729,,,
3,,3729,,1.0612822771072388,
,0.0001,3739,,,
3,,3739,,1.0673073530197144,
,0.0001,3749,,,
3,,3749,,1.0612890720367432,
,0.0001,3759,,,
3,,3759,,1.05890953540802,
,0.0001,3769,,,
3,,3769,,1.0481765270233154,
,0.0001,3779,,,
3,,3779,,1.0508129596710205,
,0.0001,3789,,,
3,,3789,,1.063987374305725,
,0.0001,3799,,,
3,,3799,,1.063798189163208,
,0.0001,3809,,,
3,,3809,,1.0622252225875854,
,0.0001,3819,,,
3,,3819,,1.056684136390686,
,0.0001,3829,,,
3,,3829,,1.0507129430770874,
,0.0001,3839,,,
3,,3839,,1.054999828338623,
,0.0001,3849,,,
3,,3849,,1.0616718530654907,
,0.0001,3859,,,
3,,3859,,1.054707646369934,
,0.0001,3869,,,
3,,3869,,1.053672432899475,
,0.0001,3879,,,
3,,3879,,1.0501301288604736,
,0.0001,3889,,,
3,,3889,,1.0619068145751953,
,0.0001,3899,,,
3,,3899,,1.0625730752944946,
,0.0001,3909,,,
3,,3909,,1.0581437349319458,
,0.0001,3919,,,
3,,3919,,1.0451349020004272,
,0.0001,3929,,,
3,,3929,,1.0481772422790527,
,0.0001,3939,,,
3,,3939,,1.0462077856063843,
,0.0001,3949,,,
3,,3949,,1.0526224374771118,
,0.0001,3959,,,
3,,3959,,1.0621967315673828,
,0.0001,3969,,,
3,,3969,,1.0541716814041138,
,0.0001,3979,,,
3,,3979,,1.0566139221191406,
,0.0001,3989,,,
3,,3989,,1.0627601146697998,
,0.0001,3999,,,
3,,3999,,1.063270092010498,
,0.0001,4009,,,
3,,4009,,1.050958514213562,
,0.0001,4019,,,
3,,4019,,1.0664958953857422,
,0.0001,4029,,,
3,,4029,,1.0566085577011108,
,0.0001,4039,,,
3,,4039,,1.0611077547073364,
,0.0001,4049,,,
3,,4049,,1.061080813407898,
,0.0001,4059,,,
3,,4059,,1.0539873838424683,
,0.0001,4069,,,
3,,4069,,1.0531693696975708,
,0.0001,4079,,,
3,,4079,,1.0642632246017456,
,0.0001,4089,,,
3,,4089,,1.0618500709533691,
,0.0001,4099,,,
3,,4099,,1.0582844018936157,
,0.0001,4109,,,
3,,4109,,1.0517135858535767,
,0.0001,4119,,,
3,,4119,,1.0630309581756592,
,0.0001,4129,,,
3,,4129,,1.0666115283966064,
,0.0001,4139,,,
3,,4139,,1.0447771549224854,
,0.0001,4149,,,
3,,4149,,1.0583752393722534,
,0.0001,4159,,,
3,,4159,,1.0593701601028442,
,0.0001,4169,,,
3,,4169,,1.054490327835083,
,0.0001,4179,,,
3,,4179,,1.0539405345916748,
,0.0001,4189,,,
3,,4189,,1.054102897644043,
,0.0001,4199,,,
3,,4199,,1.0618877410888672,
,0.0001,4209,,,
3,,4209,,1.0505521297454834,
,0.0001,4219,,,
3,,4219,,1.0558465719223022,
,0.0001,4229,,,
3,,4229,,1.0558720827102661,
,0.0001,4239,,,
3,,4239,,1.0492255687713623,
,0.0001,4249,,,
3,,4249,,1.0691156387329102,
,0.0001,4259,,,
3,,4259,,1.0474404096603394,
,0.0001,4269,,,
3,,4269,,1.0479657649993896,
,0.0001,4279,,,
3,,4279,,1.04849374294281,
,0.0001,4289,,,
3,,4289,,1.0498405694961548,
,0.0001,4299,,,
3,,4299,,1.0601283311843872,
,0.0001,4309,,,
3,,4309,,1.049729347229004,
,0.0001,4319,,,
3,,4319,,1.0594394207000732,
,0.0001,4329,,,
3,,4329,,1.0503513813018799,
,0.0001,4339,,,
3,,4339,,1.051342487335205,
,0.0001,4349,,,
3,,4349,,1.056877613067627,
,0.0001,4359,,,
3,,4359,,1.0497727394104004,
,0.0001,4369,,,
3,,4369,,1.054335594177246,
,0.0001,4379,,,
3,,4379,,1.0493906736373901,
,0.0001,4389,,,
3,,4389,,1.0755751132965088,
,0.0001,4399,,,
3,,4399,,1.0612096786499023,
,0.0001,4409,,,
3,,4409,,1.0525199174880981,
,0.0001,4419,,,
3,,4419,,1.0629833936691284,
,0.0001,4429,,,
3,,4429,,1.0428587198257446,
,0.0001,4439,,,
3,,4439,,1.0490702390670776,
,0.0001,4449,,,
3,,4449,,1.0554418563842773,
,0.0001,4459,,,
3,,4459,,1.0645451545715332,
,0.0001,4469,,,
3,,4469,,1.0542972087860107,
,0.0001,4479,,,
3,,4479,,1.0564863681793213,
,0.0001,4489,,,
3,,4489,,1.0587592124938965,
,0.0001,4499,,,
3,,4499,,1.046972632408142,
,0.0001,4509,,,
3,,4509,,1.0576937198638916,
,0.0001,4519,,,
3,,4519,,1.0445644855499268,
,0.0001,4529,,,
3,,4529,,1.05349600315094,
,0.0001,4539,,,
3,,4539,,1.0546469688415527,
,0.0001,4549,,,
3,,4549,,1.0542491674423218,
,0.0001,4559,,,
3,,4559,,1.0462594032287598,
,0.0001,4569,,,
3,,4569,,1.0562430620193481,
,0.0001,4579,,,
3,,4579,,1.055908203125,
,0.0001,4589,,,
3,,4589,,1.054110050201416,
,0.0001,4599,,,
3,,4599,,1.05780029296875,
,0.0001,4609,,,
3,,4609,,1.0526221990585327,
,0.0001,4619,,,
3,,4619,,1.048980712890625,
,0.0001,4629,,,
3,,4629,,1.0612659454345703,
,0.0001,4639,,,
3,,4639,,1.0566973686218262,
,0.0001,4649,,,
3,,4649,,1.046844720840454,
,0.0001,4659,,,
3,,4659,,1.0502911806106567,
,0.0001,4669,,,
3,,4669,,1.0664787292480469,
,0.0001,4679,,,
3,,4679,,1.0533889532089233,
,0.0001,4689,,,
3,,4689,,1.0481864213943481,
,0.0001,4699,,,
3,,4699,,1.049816370010376,
,0.0001,4709,,,
3,,4709,,1.0499823093414307,
,0.0001,4719,,,
3,,4719,,1.06334388256073,
,0.0001,4729,,,
3,,4729,,1.0572112798690796,
,0.0001,4739,,,
3,,4739,,1.055871844291687,
,0.0001,4749,,,
3,,4749,,1.048645257949829,
,0.0001,4759,,,
3,,4759,,1.0663315057754517,
,0.0001,4769,,,
3,,4769,,1.0472811460494995,
,0.0001,4779,,,
3,,4779,,1.061057209968567,
,0.0001,4789,,,
3,,4789,,1.052154302597046,
,0.0001,4799,,,
3,,4799,,1.0565022230148315,
,0.0001,4809,,,
3,,4809,,1.0680450201034546,
,0.0001,4819,,,
3,,4819,,1.0549949407577515,
,0.0001,4829,,,
3,,4829,,1.0509381294250488,
,0.0001,4839,,,
3,,4839,,1.0639041662216187,
,0.0001,4849,,,
3,,4849,,1.0572288036346436,
,0.0001,4859,,,
3,,4859,,1.0682529211044312,
,0.0001,4869,,,
3,,4869,,1.0515540838241577,
,0.0001,4879,,,
