epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_loss
,0.0001,1389,,,
0,,1389,,1.052169680595398,
,0.0001,1399,,,
0,,1399,,1.047378659248352,
,0.0001,1409,,,
0,,1409,,1.0632410049438477,
,0.0001,1419,,,
0,,1419,,1.0506389141082764,
,0.0001,1429,,,
0,,1429,,1.05853271484375,
,0.0001,1439,,,
0,,1439,,1.0672175884246826,
,0.0001,1449,,,
0,,1449,,1.0478307008743286,
,0.0001,1459,,,
0,,1459,,1.053773283958435,
,0.0001,1469,,,
0,,1469,,1.0584611892700195,
,0.0001,1479,,,
0,,1479,,1.046653389930725,
,0.0001,1489,,,
0,,1489,,1.0627883672714233,
,0.0001,1499,,,
0,,1499,,1.0518378019332886,
,0.0001,1509,,,
0,,1509,,1.064345359802246,
,0.0001,1519,,,
0,,1519,,1.059005856513977,
,0.0001,1529,,,
0,,1529,,1.0579049587249756,
,0.0001,1539,,,
0,,1539,,1.0700057744979858,
,0.0001,1549,,,
0,,1549,,1.0555633306503296,
,0.0001,1559,,,
0,,1559,,1.0455178022384644,
,0.0001,1569,,,
0,,1569,,1.059083342552185,
,0.0001,1579,,,
0,,1579,,1.0440107583999634,
,0.0001,1589,,,
0,,1589,,1.051750659942627,
,0.0001,1599,,,
0,,1599,,1.062693476676941,
,0.0001,1609,,,
0,,1609,,1.0532009601593018,
,0.0001,1619,,,
0,,1619,,1.0489076375961304,
,0.0001,1629,,,
0,,1629,,1.0525606870651245,
,0.0001,1639,,,
0,,1639,,1.0613611936569214,
,0.0001,1649,,,
0,,1649,,1.0552581548690796,
,0.0001,1659,,,
0,,1659,,1.0689623355865479,
,0.0001,1669,,,
0,,1669,,1.0620263814926147,
,0.0001,1679,,,
0,,1679,,1.0494258403778076,
,0.0001,1689,,,
0,,1689,,1.060835838317871,
,0.0001,1699,,,
0,,1699,,1.0585124492645264,
,0.0001,1709,,,
0,,1709,,1.0624202489852905,
,0.0001,1719,,,
0,,1719,,1.0511101484298706,
,0.0001,1729,,,
0,,1729,,1.0513769388198853,
,0.0001,1739,,,
0,,1739,,1.0652753114700317,
,0.0001,1749,,,
0,,1749,,1.0525572299957275,
,0.0001,1759,,,
0,,1759,,1.0630627870559692,
,0.0001,1769,,,
0,,1769,,1.0645660161972046,
,0.0001,1779,,,
0,,1779,,1.0535507202148438,
,0.0001,1789,,,
0,,1789,,1.0770584344863892,
,0.0001,1799,,,
0,,1799,,1.0472131967544556,
,0.0001,1809,,,
0,,1809,,1.044732928276062,
,0.0001,1819,,,
0,,1819,,1.0489747524261475,
,0.0001,1829,,,
0,,1829,,1.0570107698440552,
,0.0001,1839,,,
0,,1839,,1.0534985065460205,
,0.0001,1849,,,
0,,1849,,1.058489203453064,
,0.0001,1859,,,
0,,1859,,1.0530325174331665,
,0.0001,1869,,,
0,,1869,,1.0483815670013428,
,0.0001,1879,,,
0,,1879,,1.054381012916565,
,0.0001,1889,,,
0,,1889,,1.057787299156189,
,0.0001,1899,,,
0,,1899,,1.0416407585144043,
,0.0001,1909,,,
0,,1909,,1.0610287189483643,
,0.0001,1919,,,
0,,1919,,1.0521420240402222,
,0.0001,1929,,,
0,,1929,,1.0537296533584595,
,0.0001,1939,,,
0,,1939,,1.0674068927764893,
,0.0001,1949,,,
0,,1949,,1.0485256910324097,
,0.0001,1959,,,
0,,1959,,1.0464692115783691,
,0.0001,1969,,,
0,,1969,,1.0558185577392578,
,0.0001,1979,,,
0,,1979,,1.052208662033081,
,0.0001,1989,,,
0,,1989,,1.0508646965026855,
,0.0001,1999,,,
0,,1999,,1.0422357320785522,
,0.0001,2009,,,
0,,2009,,1.0497950315475464,
,0.0001,2019,,,
0,,2019,,1.0531569719314575,
,0.0001,2029,,,
0,,2029,,1.0520013570785522,
,0.0001,2039,,,
0,,2039,,1.048155426979065,
,0.0001,2049,,,
0,,2049,,1.0578280687332153,
,0.0001,2059,,,
0,,2059,,1.0504361391067505,
,0.0001,2069,,,
0,,2069,,1.053717851638794,
,0.0001,2079,,,
0,,2079,,1.0429850816726685,
,0.0001,2089,,,
0,,2089,,1.0464611053466797,
,0.0001,2099,,,
0,,2099,,1.0540492534637451,
,0.0001,2109,,,
0,,2109,,1.04399573802948,
,0.0001,2119,,,
0,,2119,,1.056448221206665,
,0.0001,2129,,,
0,,2129,,1.0469039678573608,
,0.0001,2139,,,
0,,2139,,1.0479187965393066,
,0.0001,2149,,,
0,,2149,,1.0562258958816528,
,0.0001,2159,,,
0,,2159,,1.0637608766555786,
,0.0001,2169,,,
0,,2169,,1.0474200248718262,
,0.0001,2179,,,
0,,2179,,1.0616521835327148,
,0.0001,2189,,,
0,,2189,,1.0560729503631592,
,0.0001,2199,,,
0,,2199,,1.0517001152038574,
,0.0001,2209,,,
0,,2209,,1.0467082262039185,
,0.0001,2219,,,
0,,2219,,1.0555310249328613,
,0.0001,2229,,,
0,,2229,,1.0519365072250366,
,0.0001,2239,,,
0,,2239,,1.0503780841827393,
,0.0001,2249,,,
0,,2249,,1.0406864881515503,
,0.0001,2259,,,
0,,2259,,1.0487585067749023,
,0.0001,2269,,,
0,,2269,,1.0429704189300537,
,0.0001,2279,,,
0,,2279,,1.0556906461715698,
,0.0001,2289,,,
0,,2289,,1.055121660232544,
,0.0001,2299,,,
0,,2299,,1.0456022024154663,
,0.0001,2309,,,
0,,2309,,1.0536001920700073,
,0.0001,2319,,,
0,,2319,,1.0501078367233276,
,0.0001,2329,,,
0,,2329,,1.0549472570419312,
,0.0001,2339,,,
0,,2339,,1.058964490890503,
,0.0001,2349,,,
0,,2349,,1.0589972734451294,
,0.0001,2359,,,
0,,2359,,1.0541185140609741,
,0.0001,2369,,,
0,,2369,,1.0552473068237305,
,0.0001,2379,,,
0,,2379,,1.0480581521987915,
,0.0001,2389,,,
0,,2389,,1.05849027633667,
,0.0001,2399,,,
0,,2399,,1.0518097877502441,
,0.0001,2409,,,
0,,2409,,1.04401695728302,
,0.0001,2419,,,
0,,2419,,1.0509141683578491,
,0.0001,2429,,,
0,,2429,,1.0566030740737915,
,0.0001,2439,,,
0,,2439,,1.0552376508712769,
,0.0001,2449,,,
0,,2449,,1.0544520616531372,
,0.0001,2459,,,
0,,2459,,1.0594786405563354,
,0.0001,2469,,,
0,,2469,,1.0509929656982422,
,0.0001,2479,,,
0,,2479,,1.0480811595916748,
,0.0001,2489,,,
0,,2489,,1.055629849433899,
,0.0001,2499,,,
0,,2499,,1.0572203397750854,
,0.0001,2509,,,
0,,2509,,1.0445666313171387,
,0.0001,2519,,,
0,,2519,,1.0517008304595947,
,0.0001,2529,,,
0,,2529,,1.062828779220581,
,0.0001,2539,,,
0,,2539,,1.0510190725326538,
,0.0001,2549,,,
0,,2549,,1.0472033023834229,
,0.0001,2559,,,
0,,2559,,1.0628952980041504,
,0.0001,2569,,,
0,,2569,,1.056389331817627,
,0.0001,2579,,,
0,,2579,,1.0491276979446411,
,0.0001,2589,,,
0,,2589,,1.0480562448501587,
,0.0001,2599,,,
0,,2599,,1.0529159307479858,
,0.0001,2609,,,
0,,2609,,1.0521295070648193,
,0.0001,2619,,,
0,,2619,,1.052973985671997,
,0.0001,2629,,,
0,,2629,,1.0434215068817139,
,0.0001,2639,,,
0,,2639,,1.0478562116622925,
,0.0001,2649,,,
0,,2649,,1.0486682653427124,
,0.0001,2659,,,
0,,2659,,1.0534553527832031,
,0.0001,2669,,,
0,,2669,,1.0557968616485596,
,0.0001,2679,,,
0,,2679,,1.055235743522644,
,0.0001,2689,,,
0,,2689,,1.0543664693832397,
,0.0001,2699,,,
0,,2699,,1.0458040237426758,
,0.0001,2709,,,
0,,2709,,1.0577834844589233,
,0.0001,2719,,,
0,,2719,,1.0472394227981567,
,0.0001,2729,,,
0,,2729,,1.0456137657165527,
,0.0001,2739,,,
0,,2739,,1.045213222503662,
,0.0001,2749,,,
0,,2749,,1.0491490364074707,
,0.0001,2759,,,
0,,2759,,1.0501270294189453,
,0.0001,2769,,,
0,,2769,,1.0535728931427002,
,0.0001,2779,,,
0,,2779,,1.0510796308517456,
,0.0001,2789,,,
0,,2789,,1.0459734201431274,
,0.0001,2799,,,
0,,2799,,1.041298270225525,
,0.0001,2809,,,
0,,2809,,1.0474803447723389,
,0.0001,2819,,,
0,,2819,,1.0504153966903687,
,0.0001,2829,,,
0,,2829,,1.0424329042434692,
,0.0001,2839,,,
0,,2839,,1.0615980625152588,
,0.0001,2849,,,
0,,2849,,1.0572773218154907,
,0.0001,2859,,,
0,,2859,,1.048776388168335,
,0.0001,2869,,,
0,,2869,,1.043989896774292,
,0.0001,2879,,,
0,,2879,,1.0578007698059082,
,0.0001,2889,,,
0,,2889,,1.0552042722702026,
,0.0001,2899,,,
0,,2899,,1.0447219610214233,
,0.0001,2909,,,
0,,2909,,1.0519802570343018,
,0.0001,2919,,,
0,,2919,,1.0517592430114746,
,0.0001,2929,,,
0,,2929,,1.0496145486831665,
,0.0001,2939,,,
0,,2939,,1.0460118055343628,
,0.0001,2949,,,
0,,2949,,1.0443187952041626,
,0.0001,2959,,,
0,,2959,,1.0477402210235596,
,0.0001,2969,,,
0,,2969,,1.0433381795883179,
,0.0001,2979,,,
0,,2979,,1.0439815521240234,
,0.0001,2989,,,
0,,2989,,1.0454072952270508,
,0.0001,2999,,,
0,,2999,,1.0489760637283325,
,0.0001,3009,,,
0,,3009,,1.0410531759262085,
,0.0001,3019,,,
0,,3019,,1.0545563697814941,
,0.0001,3029,,,
0,,3029,,1.053438425064087,
,0.0001,3039,,,
0,,3039,,1.0501784086227417,
,0.0001,3049,,,
0,,3049,,1.0419492721557617,
,0.0001,3059,,,
0,,3059,,1.0491161346435547,
,0.0001,3069,,,
0,,3069,,1.0463663339614868,
,0.0001,3079,,,
0,,3079,,1.0538073778152466,
,0.0001,3089,,,
0,,3089,,1.0483109951019287,
,0.0001,3099,,,
0,,3099,,1.0595678091049194,
,0.0001,3109,,,
0,,3109,,1.0496420860290527,
,0.0001,3119,,,
0,,3119,,1.0430846214294434,
,0.0001,3129,,,
0,,3129,,1.0470213890075684,
,0.0001,3139,,,
0,,3139,,1.049453854560852,
,0.0001,3149,,,
0,,3149,,1.0481175184249878,
,0.0001,3159,,,
0,,3159,,1.0408841371536255,
,0.0001,3169,,,
0,,3169,,1.0429447889328003,
,0.0001,3179,,,
0,,3179,,1.0478497743606567,
,0.0001,3189,,,
0,,3189,,1.054479956626892,
,0.0001,3199,,,
0,,3199,,1.0574558973312378,
,0.0001,3209,,,
0,,3209,,1.0511752367019653,
,0.0001,3219,,,
0,,3219,,1.0541752576828003,
,0.0001,3229,,,
0,,3229,,1.0445462465286255,
,0.0001,3239,,,
0,,3239,,1.0421698093414307,
,0.0001,3249,,,
0,,3249,,1.0451538562774658,
,0.0001,3259,,,
0,,3259,,1.0569745302200317,
,0.0001,3269,,,
0,,3269,,1.0539872646331787,
,0.0001,3279,,,
0,,3279,,1.0557940006256104,
,0.0001,3289,,,
0,,3289,,1.0445703268051147,
,0.0001,3299,,,
0,,3299,,1.0426288843154907,
,0.0001,3309,,,
0,,3309,,1.0422569513320923,
,0.0001,3319,,,
0,,3319,,1.0512357950210571,
,0.0001,3329,,,
0,,3329,,1.0465911626815796,
,0.0001,3339,,,
0,,3339,,1.0480660200119019,
,0.0001,3349,,,
0,,3349,,1.0519343614578247,
,0.0001,3359,,,
0,,3359,,1.050082802772522,
,0.0001,3369,,,
0,,3369,,1.0575525760650635,
,0.0001,3379,,,
0,,3379,,1.0583621263504028,
,0.0001,3389,,,
0,,3389,,1.0503183603286743,
,0.0001,3399,,,
0,,3399,,1.0435863733291626,
,0.0001,3409,,,
0,,3409,,1.0576972961425781,
,0.0001,3419,,,
0,,3419,,1.0458964109420776,
,0.0001,3429,,,
0,,3429,,1.0569982528686523,
,0.0001,3439,,,
0,,3439,,1.0569987297058105,
,0.0001,3449,,,
0,,3449,,1.053950548171997,
,0.0001,3459,,,
0,,3459,,1.0631651878356934,
,0.0001,3469,,,
0,,3469,,1.0653903484344482,
,0.0001,3479,,,
0,,3479,,1.050571084022522,
,0.0001,3489,,,
0,,3489,,1.056260585784912,
,0.0001,3499,,,
0,,3499,,1.051443338394165,
,0.0001,3509,,,
0,,3509,,1.0503106117248535,
,0.0001,3519,,,
0,,3519,,1.0440694093704224,
,0.0001,3529,,,
0,,3529,,1.0503849983215332,
,0.0001,3539,,,
0,,3539,,1.0425268411636353,
,0.0001,3549,,,
0,,3549,,1.040650725364685,
,0.0001,3559,,,
0,,3559,,1.060896873474121,
,0.0001,3569,,,
0,,3569,,1.045372486114502,
,0.0001,3579,,,
0,,3579,,1.0455294847488403,
,0.0001,3589,,,
0,,3589,,1.0459381341934204,
,0.0001,3599,,,
0,,3599,,1.0468950271606445,
,0.0001,3609,,,
0,,3609,,1.0550682544708252,
,0.0001,3619,,,
0,,3619,,1.0558078289031982,
,0.0001,3629,,,
0,,3629,,1.0507732629776,
,0.0001,3639,,,
0,,3639,,1.0544919967651367,
,0.0001,3649,,,
0,,3649,,1.037822961807251,
,0.0001,3659,,,
0,,3659,,1.048442006111145,
,0.0001,3669,,,
0,,3669,,1.0404621362686157,
,0.0001,3679,,,
0,,3679,,1.0553069114685059,
,0.0001,3689,,,
0,,3689,,1.0547560453414917,
,0.0001,3699,,,
0,,3699,,1.0480135679244995,
,0.0001,3709,,,
0,,3709,,1.0513160228729248,
,0.0001,3719,,,
0,,3719,,1.0499180555343628,
,0.0001,3729,,,
0,,3729,,1.0417882204055786,
,0.0001,3739,,,
0,,3739,,1.0579276084899902,
,0.0001,3749,,,
0,,3749,,1.0488958358764648,
,0.0001,3759,,,
0,,3759,,1.0441038608551025,
,0.0001,3769,,,
0,,3769,,1.0517345666885376,
,0.0001,3779,,,
0,,3779,,1.0432273149490356,
,0.0001,3789,,,
0,,3789,,1.050860047340393,
,0.0001,3799,,,
0,,3799,,1.065665364265442,
,0.0001,3809,,,
0,,3809,,1.0490704774856567,
,0.0001,3819,,,
0,,3819,,1.0446653366088867,
,0.0001,3829,,,
0,,3829,,1.0406945943832397,
,0.0001,3839,,,
0,,3839,,1.0427387952804565,
,0.0001,3849,,,
0,,3849,,1.0531725883483887,
,0.0001,3859,,,
0,,3859,,1.052657127380371,
,0.0001,3869,,,
0,,3869,,1.0635979175567627,
,0.0001,3879,,,
0,,3879,,1.040381669998169,
,0.0001,3889,,,
0,,3889,,1.0535072088241577,
,0.0001,3899,,,
0,,3899,,1.0470647811889648,
,0.0001,3909,,,
0,,3909,,1.0555696487426758,
,0.0001,3919,,,
0,,3919,,1.0463391542434692,
,0.0001,3929,,,
0,,3929,,1.0520094633102417,
,0.0001,3939,,,
0,,3939,,1.0512971878051758,
,0.0001,3949,,,
0,,3949,,1.0482957363128662,
,0.0001,3959,,,
0,,3959,,1.0464248657226562,
,0.0001,3969,,,
0,,3969,,1.0519649982452393,
,0.0001,3979,,,
0,,3979,,1.0470190048217773,
,0.0001,3989,,,
0,,3989,,1.0679101943969727,
,0.0001,3999,,,
0,,3999,,1.048309564590454,
,0.0001,4009,,,
0,,4009,,1.0513677597045898,
,0.0001,4019,,,
0,,4019,,1.0400639772415161,
,0.0001,4029,,,
0,,4029,,1.0510135889053345,
,0.0001,4039,,,
0,,4039,,1.061847448348999,
,0.0001,4049,,,
0,,4049,,1.0466065406799316,
,0.0001,4059,,,
0,,4059,,1.0517261028289795,
,0.0001,4069,,,
0,,4069,,1.0441911220550537,
,0.0001,4079,,,
0,,4079,,1.0408021211624146,
,0.0001,4089,,,
0,,4089,,1.0409858226776123,
,0.0001,4099,,,
0,,4099,,1.0513979196548462,
,0.0001,4109,,,
0,,4109,,1.0627546310424805,
,0.0001,4119,,,
0,,4119,,1.0479649305343628,
,0.0001,4129,,,
0,,4129,,1.0476716756820679,
,0.0001,4139,,,
0,,4139,,1.0499738454818726,
,0.0001,4149,,,
0,,4149,,1.0493420362472534,
,0.0001,4159,,,
0,,4159,,1.0389466285705566,
,0.0001,4169,,,
0,,4169,,1.0628889799118042,
,0.0001,4179,,,
0,,4179,,1.0442262887954712,
,0.0001,4189,,,
0,,4189,,1.0573080778121948,
,0.0001,4199,,,
0,,4199,,1.0440913438796997,
,0.0001,4209,,,
0,,4209,,1.0550929307937622,
,0.0001,4219,,,
0,,4219,,1.039032220840454,
,0.0001,4229,,,
0,,4229,,1.0396015644073486,
,0.0001,4239,,,
0,,4239,,1.0498970746994019,
,0.0001,4249,,,
0,,4249,,1.0457038879394531,
,0.0001,4259,,,
0,,4259,,1.0422766208648682,
,0.0001,4269,,,
0,,4269,,1.0520832538604736,
,0.0001,4279,,,
0,,4279,,1.0471121072769165,
,0.0001,4289,,,
0,,4289,,1.0494558811187744,
,0.0001,4299,,,
0,,4299,,1.0432738065719604,
,0.0001,4309,,,
0,,4309,,1.043019413948059,
,0.0001,4319,,,
0,,4319,,1.0426589250564575,
,0.0001,4329,,,
0,,4329,,1.0504984855651855,
,0.0001,4339,,,
0,,4339,,1.0636814832687378,
,0.0001,4349,,,
0,,4349,,1.048884391784668,
,0.0001,4359,,,
0,,4359,,1.046242117881775,
,0.0001,4369,,,
0,,4369,,1.0577600002288818,
,0.0001,4379,,,
0,,4379,,1.0408364534378052,
,0.0001,4389,,,
0,,4389,,1.0562549829483032,
,0.0001,4399,,,
0,,4399,,1.0504391193389893,
,0.0001,4409,,,
0,,4409,,1.0490845441818237,
0,,4413,,,1.049197793006897
0,,4413,1.0564335584640503,,
,0.0001,4419,,,
1,,4419,,1.0502715110778809,
,0.0001,4429,,,
1,,4429,,1.0434885025024414,
,0.0001,4439,,,
1,,4439,,1.0496470928192139,
,0.0001,4449,,,
1,,4449,,1.0571452379226685,
,0.0001,4459,,,
1,,4459,,1.0583257675170898,
,0.0001,4469,,,
1,,4469,,1.0429940223693848,
,0.0001,4479,,,
1,,4479,,1.038816213607788,
,0.0001,4489,,,
1,,4489,,1.0444362163543701,
,0.0001,4499,,,
1,,4499,,1.054177165031433,
,0.0001,4509,,,
1,,4509,,1.044647455215454,
,0.0001,4519,,,
1,,4519,,1.0345301628112793,
,0.0001,4529,,,
1,,4529,,1.0433430671691895,
,0.0001,4539,,,
1,,4539,,1.0545341968536377,
,0.0001,4549,,,
1,,4549,,1.039639949798584,
,0.0001,4559,,,
1,,4559,,1.0439194440841675,
,0.0001,4569,,,
1,,4569,,1.0475528240203857,
,0.0001,4579,,,
1,,4579,,1.0526039600372314,
,0.0001,4589,,,
1,,4589,,1.0435936450958252,
,0.0001,4599,,,
1,,4599,,1.0545110702514648,
,0.0001,4609,,,
1,,4609,,1.0469896793365479,
,0.0001,4619,,,
1,,4619,,1.0426000356674194,
,0.0001,4629,,,
1,,4629,,1.052248477935791,
,0.0001,4639,,,
1,,4639,,1.0395509004592896,
,0.0001,4649,,,
1,,4649,,1.0492184162139893,
,0.0001,4659,,,
1,,4659,,1.046402096748352,
,0.0001,4669,,,
1,,4669,,1.045746088027954,
,0.0001,4679,,,
1,,4679,,1.0496454238891602,
,0.0001,4689,,,
1,,4689,,1.0527466535568237,
,0.0001,4699,,,
1,,4699,,1.050829529762268,
,0.0001,4709,,,
1,,4709,,1.0395822525024414,
,0.0001,4719,,,
1,,4719,,1.041271686553955,
,0.0001,4729,,,
1,,4729,,1.046502709388733,
,0.0001,4739,,,
1,,4739,,1.0456033945083618,
,0.0001,4749,,,
1,,4749,,1.045640468597412,
,0.0001,4759,,,
1,,4759,,1.0480811595916748,
,0.0001,4769,,,
1,,4769,,1.0442194938659668,
,0.0001,4779,,,
1,,4779,,1.0440900325775146,
,0.0001,4789,,,
1,,4789,,1.048073649406433,
,0.0001,4799,,,
1,,4799,,1.0405387878417969,
,0.0001,4809,,,
1,,4809,,1.0398794412612915,
,0.0001,4819,,,
1,,4819,,1.0606396198272705,
,0.0001,4829,,,
1,,4829,,1.0546356439590454,
,0.0001,4839,,,
1,,4839,,1.0684455633163452,
,0.0001,4849,,,
1,,4849,,1.0635019540786743,
,0.0001,4859,,,
1,,4859,,1.0503157377243042,
,0.0001,4869,,,
1,,4869,,1.0518934726715088,
,0.0001,4879,,,
1,,4879,,1.0485949516296387,
,0.0001,4889,,,
1,,4889,,1.050294280052185,
,0.0001,4899,,,
